"seller_id","seller_city","seller_state","seller_lat","seller_long","all_orders","delivered_orders","total_item_revenue","avg_review_score","reviewed_orders","one_star_rate","avg_delivery_lead_time","late_deliveries","avg_days_when_late","late_delivery_rate","seller_score","tier"
"9fc70243fb26800cba56e8f014797004","BELO HORIZONTE","MG","-19.92134251922916","-43.90615804521913","6","6","466.60","4.50","6","0.00","9.70","0",NULL,"0.00",NULL,"Insufficient Data"
"392f7f2c797e4dc077e4311bde2ab8ce","RIO DE JANEIRO","RJ","-22.843731406376122","-43.30242672582641","2","2","52.00","5.00","2","0.00","5.31","0",NULL,"0.00",NULL,"Insufficient Data"
"95e03ca3d4146e4011985981aeb959b9","RIO DE JANEIRO","RJ","-22.843731406376122","-43.30242672582641","175","172","11009.96","4.02","173","0.10","12.53","6","21.75","0.03","56.24","Watchlist"
"94144541854e298c2d976cb893b81343","VIAMAO","RS","-30.077760743041143","-51.05330632286344","68","68","17286.28","4.25","67","0.06","12.94","3","10.77","0.04","70.14","Good"
"7ad41305e96a6cab8294cd65891e9a86","BOA ESPERANCA","RJ","-22.751923494229857","-42.53355679259949","2","2","180.00","5.00","2","0.00","11.66","0",NULL,"0.00",NULL,"Insufficient Data"
"32b8764b4ef628b53608fc34011fcc13","LAGES","SC","-27.82180315112037","-50.343599326063355","36","36","8884.00","4.19","36","0.06","11.23","3","0.95","0.08","60.19","Watchlist"
"5f06030071324cc52bf0304014ac7234","MARILIA","SP","-22.185586681748315","-49.92633365043049","4","4","783.96","4.00","4","0.00","10.36","0",NULL,"0.00",NULL,"Insufficient Data"
"5415337f1863452476d42d9f14a16a61","BELO HORIZONTE","MG","-19.890277616721733","-43.9993663976706","1","1","44.90","3.00","1","0.00","16.04","0",NULL,"0.00",NULL,"Insufficient Data"
"f46490624488d3ff7ce78613913a7711","GUARULHOS","SP","-23.442890814200965","-46.50673902926126","83","80","5802.85","3.66","83","0.24","10.25","10","6.60","0.13","19.62","Toxic"
"d1c7fa84e48cfa21a0e595167c1c500e","JACUTINGA","RS","-27.72895613334881","-52.5365351282369","12","12","1156.03","4.33","12","0.08","11.88","0",NULL,"0.00",NULL,"Insufficient Data"
"8476243f92442881ddd5b578975cf115","CAMPO BOM","RS","-29.677045008814133","-51.06040344017741","12","12","7838.00","4.08","12","0.17","17.34","1","8.66","0.08",NULL,"Insufficient Data"
"34f563c82a85b99ae9e6d60db5fc2e28","CAMPO BOM","RS","-29.677045008814133","-51.06040344017741","8","8","2332.30","4.63","8","0.00","10.74","0",NULL,"0.00",NULL,"Insufficient Data"
"cf281cf8b7affbdfe751b29cc85580e1","EUSEBIO","CE","-3.8780846128375708","-38.458657123059716","1","0","64.90","1.00","1","1.00",NULL,"0",NULL,NULL,NULL,"Insufficient Data"
"d23019c84ffae2d5ef2270367b8605fc","LONDRINA","PR","-23.281536071411555","-51.18924552681825","39","39","29205.10","4.41","39","0.03","11.28","1","22.72","0.03","83.67","Excellent"
"f3975e8a41157005d4bcbb358678cd9b","PINHALZINHO","SC","-26.847939738284047","-52.98723222324767","2","2","178.80","5.00","2","0.00","8.66","0",NULL,"0.00",NULL,"Insufficient Data"
"ec8463980a4e0ea9f8517aea1ed0c419","FLORIANOPOLIS","SC","-27.592883441504373","-48.552471054192715","2","2","239.20","5.00","2","0.00","11.23","1","2.42","0.50",NULL,"Insufficient Data"
"d2e753bb80b7d4faa77483ed00edc8ca","PORTO SEGURO","BA","-16.432027097855748","-39.07562867228172","14","14","1320.70","3.68","14","0.07","12.98","1","14.08","0.07",NULL,"Insufficient Data"
"964ff64dc05b13811c6d0f41e0aa5f6b","SAO PAULO","SP","-23.628441671418862","-46.62202394660564","1","1","180.00","5.00","1","0.00","6.68","0",NULL,"0.00",NULL,"Insufficient Data"
"091065b789659bc3cd9af9cb3a6253ff","CANOAS","RS","-29.94983922721653","-51.168493858353514","2","2","1359.00","3.50","2","0.00","11.27","0",NULL,"0.00",NULL,"Insufficient Data"
"353e21e8bf8de2722b4fae1636664b76","CANOAS","RS","-29.94983922721653","-51.168493858353514","4","4","208.00","2.50","4","0.50","9.11","0",NULL,"0.00",NULL,"Insufficient Data"
"e5475dcab1e07b63d7f6e902d8f5eda8","DIADEMA","SP","-23.67978713159592","-46.61283983168333","19","19","2192.00","4.11","19","0.05","9.57","1","2.96","0.05",NULL,"Insufficient Data"
"b77a27b1864483e721dc831d5ba4afa0","DUQUE DE CAXIAS","RJ","-22.654106039654454","-43.27799273062863","2","1","41.80","3.50","2","0.00","8.47","0",NULL,"0.00",NULL,"Insufficient Data"
"1fe5540d7c1c37a595fefbacd5570d9e","PARAIBA DO SUL","RJ","-22.16428987434634","-43.29222008230455","20","20","4537.60","4.30","20","0.05","11.86","1","5.75","0.05","67.94","Good"
"7fc87cc3e89b3d1d5cabdca32f8485aa","GUARULHOS","SP","-23.44488202081774","-46.52560802308753","14","14","2153.90","3.57","14","0.29","19.74","4","6.38","0.29",NULL,"Insufficient Data"
"11938fcc75f6902fea1d0a6f72b54a57","SAO MIGUEL DO OESTE","SC","-26.73341376125163","-53.517529914408506","2","2","594.98","3.00","2","0.50","22.37","0",NULL,"0.00",NULL,"Insufficient Data"
"c74f14c1e26cf1bd5bd34b6a1e274426","SAO MIGUEL DO OESTE","SC","-26.73341376125163","-53.517529914408506","1","1","39.00","5.00","1","0.00","24.23","0",NULL,"0.00",NULL,"Insufficient Data"
"8e2b3afb420011ef0c88c9d5f11ea526","CAMPINAS","SP","-22.931980169327538","-47.111841491698556","11","11","1384.50","4.27","11","0.00","10.56","1","2.74","0.09",NULL,"Insufficient Data"
"412a4720f3e9431b4afa1476a1acddbe","CAMPINAS","SP","-22.931980169327538","-47.111841491698556","21","21","2058.10","4.24","21","0.05","10.53","1","56.93","0.05","64.91","Watchlist"
"578fa3a9cb6b6dceab39231ad59cdaca","FORTALEZA","CE","-3.735941631656265","-38.531211615038025","3","3","150.00","3.67","3","0.33","22.40","1","15.73","0.33",NULL,"Insufficient Data"
"aac51c486b672a9850d59f3e84b1cf88","SAO PAULO","SP","-23.4941967589976","-46.682930602863664","10","10","728.28","4.80","10","0.00","4.65","0",NULL,"0.00",NULL,"Insufficient Data"
"83d458c0d6d4f94295d63f091460bd60","VILA VELHA","ES","-20.345030195796223","-40.28790374199657","1","0","89.90","5.00","1","0.00",NULL,"0",NULL,NULL,NULL,"Insufficient Data"
"385799a1cddbd26dfeb9157356a42282","SAO PAULO","SP","-23.661955443864187","-46.678835544350804","5","4","633.93","4.00","5","0.20","8.50","0",NULL,"0.00",NULL,"Insufficient Data"
"681fce914360217db47784ae28905a96","ARAUCARIA","PR","-25.612764068813902","-49.37234951517323","23","23","4127.33","4.00","22","0.14","12.64","3","4.56","0.13","28.55","Toxic"
"fec8cd45395b3cb0c2b173d7739706a1","JAMBEIRO","SP","-23.261683030447273","-45.69815213667702","4","4","1280.00","3.75","4","0.00","10.45","0",NULL,"0.00",NULL,"Insufficient Data"
"c500367424994318b9e779ff1ae9a330","PAULINIA","SP","-22.735332235607455","-47.17665406567105","9","9","4346.40","3.78","9","0.22","16.71","1","4.92","0.11",NULL,"Insufficient Data"
"c990d6cf976a5718aaedc539f383ab88","PAULINIA","SP","-22.735332235607455","-47.17665406567105","10","8","200.90","3.30","10","0.20","19.76","3","14.57","0.38",NULL,"Insufficient Data"
"da6a60cc8cc724fe51be021ff8be779c","SAO PEDRO DA ALDEIA","RJ","-22.80981035611304","-42.16440529771767","12","12","728.79","4.75","12","0.00","7.83","0",NULL,"0.00",NULL,"Insufficient Data"
"22a23e5ac7061fc538cc2a019afaaf16","BELO HORIZONTE","MG","-19.946634191819115","-43.92852281029642","1","1","95.00","3.00","1","0.00","11.03","0",NULL,"0.00",NULL,"Insufficient Data"
"4049512728d969bec69f84088b012416","BELO HORIZONTE","MG","-19.946634191819115","-43.92852281029642","7","7","389.84","5.00","7","0.00","10.47","0",NULL,"0.00",NULL,"Insufficient Data"
"577719699805dd125d5b6fdde5943bba","NOVA PETROPOLIS","RS","-29.375117732594422","-51.10823005629175","8","8","1077.80","4.38","8","0.13","10.28","1","8.82","0.13",NULL,"Insufficient Data"
"c1552b1dab6e6f760950368ae61fb600","SAO JOSE DOS CAMPOS","SP","-23.18545241916594","-45.871646273703995","2","2","53.80","2.50","2","0.50","5.07","0",NULL,"0.00",NULL,"Insufficient Data"
"9646c3513289980f17226a2fc4720dbd","SAO JOSE DOS CAMPOS","SP","-23.18545241916594","-45.871646273703995","71","69","3039.30","4.35","71","0.06","11.20","2","9.40","0.03","71.80","Good"
"ad8b531ae67582f096925cff5630d0d1","CASTRO","PR","-24.792876208199967","-49.99313307387233","3","2","208.35","3.00","3","0.33","20.48","0",NULL,"0.00",NULL,"Insufficient Data"
"457fe919b032a3f7dadba6fb92cf7855","PAULINIA","SP","-22.769600179710014","-47.150402273886904","9","9","1104.89","4.78","9","0.00","5.51","1","0.65","0.11",NULL,"Insufficient Data"
"eb4df17aed01d918c65f0f8d650900c0","PAULINIA","SP","-22.769600179710014","-47.150402273886904","11","11","3739.87","3.91","11","0.09","12.90","3","4.56","0.27",NULL,"Insufficient Data"
"55bb6fe5bebe5012e2d7d9928e1128ff","BAURU","SP","-22.340760688078753","-49.09506969646532","15","15","1816.55","3.47","15","0.20","15.00","2","12.32","0.13",NULL,"Insufficient Data"
"de23c3b98a88888289c6f5cc1209054a","SAO PAULO","SP","-23.57669802149096","-46.71705184930481","164","161","26399.67","4.26","164","0.09","10.95","16","7.25","0.10","58.09","Watchlist"
"33cbbec1e7e1044aaf11d152172c776f","BENTO GONCALVES","RS","-29.15567446557509","-51.51306325887411","15","15","730.67","4.73","15","0.00","8.43","0",NULL,"0.00",NULL,"Insufficient Data"
"13074f016982ff2bd6c58ced8682f000","BENTO GONCALVES","RS","-29.15567446557509","-51.51306325887411","14","13","2116.00","3.93","14","0.14","14.89","4","8.24","0.31",NULL,"Insufficient Data"
"499185655c29ecfdbfe776ef7cf875b5","PORTO ALEGRE","RS","-30.016072959902214","-51.178921325677855","1","1","89.00","4.00","1","0.00","11.12","0",NULL,"0.00",NULL,"Insufficient Data"
"781a66c0d89e30814d49fe8b5e14cd07","CAMPINAS","SP","-22.900296724955908","-47.000376207127","1","1","115.00","1.00","1","1.00","33.12","1","10.65","1.00",NULL,"Insufficient Data"
"3ea08c48e851106d2f584349daba335f","BARBACENA","MG","-21.225722260767256","-43.7889172817381","1","1","170.00","4.00","1","0.00","6.00","0",NULL,"0.00",NULL,"Insufficient Data"
"1a3df491d1c4f1589fc2b934ada68bf2","JOINVILLE","SC","-26.26448500911461","-48.80725552527537","167","160","23302.70","4.19","167","0.05","14.84","9","5.13","0.06","63.05","Watchlist"
"903037660cf848a717166eb7a06d616e","SAO PAULO","SP","-23.625698962888155","-46.74346812072217","45","44","7991.51","3.89","45","0.13","11.84","6","14.75","0.14","29.73","Toxic"
"c8b3445d737de6befde0c88ede534a5e","SAO PAULO","SP","-23.625698962888155","-46.74346812072217","30","30","3149.04","4.43","30","0.07","11.70","1","6.61","0.03","72.06","Good"
"87e24fc7052259b1f7f607d61c10d8be","SAO PAULO","SP","-23.625698962888155","-46.74346812072217","8","7","7473.49","3.50","8","0.25","15.34","1","8.73","0.14",NULL,"Insufficient Data"
"5a413ade68e8f8d93071a7f52a64cb9e","SAO PAULO","SP","-23.519665061102614","-46.48912230917957","14","14","778.90","4.64","14","0.07","4.12","2","3.87","0.14",NULL,"Insufficient Data"
"fcf16b7a8697e559f0123190bb30177d","SAO PAULO","SP","-23.519665061102614","-46.48912230917957","3","3","1052.80","3.33","3","0.33","15.58","2","5.70","0.67",NULL,"Insufficient Data"
"54219883e72aad869adfb2a54b7bfa0f","SOROCABA","SP","-23.49138635112907","-47.4706062539832","5","5","6750.00","3.20","5","0.40","17.01","0",NULL,"0.00",NULL,"Insufficient Data"
"002100f778ceb8431b7a1020ff7ab48f","FRANCA","SP","-20.528759136177378","-47.411109783856105","51","50","1234.50","3.90","51","0.14","16.39","9","8.25","0.18","16.57","Toxic"
"ae45ad30c2d2e5913094769690a239d2","FRANCA","SP","-20.528759136177378","-47.411109783856105","1","1","251.80","5.00","1","0.00","19.20","0",NULL,"0.00",NULL,"Insufficient Data"
"167fd940acebc789debd6eb418c46e38","FRANCA","SP","-20.528759136177378","-47.411109783856105","5","5","1077.58","3.00","5","0.40","15.50","1","2.69","0.20",NULL,"Insufficient Data"
"001cca7ae9ae17fb1caed9dfb1094831","CARIACICA","ES","-20.278512891406116","-40.41167522341207","200","195","25080.03","3.98","197","0.12","13.41","13","11.87","0.07","43.78","Toxic"
"9616352088dcf83a7c06637f4ebf1c80","UMUARAMA","PR","-23.751737598100497","-53.30072958526696","92","91","5703.00","4.30","92","0.07","12.44","0",NULL,"0.00","72.94","Good"
"5dc4bdaf869e8c77c648078cbe8d59c2","FLORIANOPOLIS","SC","-27.59114101826739","-48.509176607977736","1","0","292.99","1.00","1","1.00",NULL,"0",NULL,NULL,NULL,"Insufficient Data"
"f35b3c613c4f7b2275f4185d0a3c59ec","SAO PAULO","SP","-23.561433895535796","-46.68984601367533","9","9","4047.25","4.56","9","0.11","12.80","2","2.97","0.22",NULL,"Insufficient Data"
"f0837c8d71434931d9e38e7b79234797","ARVOREZINHA","RS","-28.87190543829348","-52.180111441190874","22","22","3446.90","4.59","22","0.00","11.82","1","9.61","0.05","78.12","Good"
"ac51cac5e20d69ff485a54746488ef48","RIBEIRAO PRETO","SP","-21.20131082333704","-47.777952473556496","4","3","759.90","3.50","4","0.25","16.31","0",NULL,"0.00",NULL,"Insufficient Data"
"0761743cbffb25d7148189e9f1a5f03a","RIBEIRAO PRETO","SP","-21.20131082333704","-47.777952473556496","3","3","241.20","4.67","3","0.00","13.14","0",NULL,"0.00",NULL,"Insufficient Data"
"670a9dda115b5a88b18cfadee8de2332","RIBEIRAO PRETO","SP","-21.20131082333704","-47.777952473556496","11","11","918.90","4.45","11","0.00","12.30","0",NULL,"0.00",NULL,"Insufficient Data"
"2d2c62bef4c8ba0dd74e0e228e808539","RIBEIRAO PRETO","SP","-21.20131082333704","-47.777952473556496","16","16","3749.00","4.13","16","0.19","10.31","2","6.12","0.13",NULL,"Insufficient Data"
"ad75519a07f039025e83795a4418470f","SANTA TEREZINHA DE GOIAS","GO","-14.430733688418144","-49.71060291807991","3","3","302.10","3.67","3","0.00","9.54","0",NULL,"0.00",NULL,"Insufficient Data"
"7238a95bb63ef7e498389fb863b834a1","LIMEIRA","SP","-22.583825650676154","-47.376386109496885","15","15","2265.70","4.73","15","0.00","7.96","1","0.84","0.07",NULL,"Insufficient Data"
"09f952a5f58d2285b0372551ae8f9b01","SAO BERNARDO DO CAMPO","SP","-23.7063160180378","-46.55695623040587","50","50","11821.50","3.84","50","0.14","13.29","3","23.02","0.06","37.32","Toxic"
"25be943a321c8938947bdaabca979a90","SAO BERNARDO DO CAMPO","SP","-23.7063160180378","-46.55695623040587","5","3","769.00","3.00","5","0.40","3.20","0",NULL,"0.00",NULL,"Insufficient Data"
"cac876b37d3abcd6bd76caca30277996","CASCAVEL","PR","-24.951755468655858","-53.425171814982875","27","27","2229.77","4.46","26","0.04","9.91","1","0.77","0.04","76.63","Good"
"259f7b5e6e482c230e5bfaa670b6bb8f","POA","SP","-23.521944210545925","-46.34087492614052","138","136","8526.04","4.31","137","0.09","8.74","3","7.42","0.02","73.56","Good"
"9bc484c87d79cd4874e05ca182658045","SAO PAULO","SP","-23.47174879024136","-46.63677317670023","9","8","1120.00","4.00","9","0.11","13.12","2","6.35","0.25",NULL,"Insufficient Data"
"de66a66f2dd06bb9ec37aa96987466a3","RIO DE JANEIRO","RJ","-22.89952439510988","-43.23052438041678","7","7","353.32","4.14","7","0.14","15.27","0",NULL,"0.00",NULL,"Insufficient Data"
"6e0908ef4d4efadbc3cc2b74ea477cb0","RIO DE JANEIRO","RJ","-22.89952439510988","-43.23052438041678","8","8","589.45","3.75","8","0.25","12.32","1","6.72","0.13",NULL,"Insufficient Data"
"9591fc341b1bfb7ef561e2968ec6e011","SAO PAULO","SP","-23.685732516732607","-46.67796462779876","1","0","79.90","1.00","1","1.00",NULL,"0",NULL,NULL,NULL,"Insufficient Data"
"455befea1bb853c75ccbca94cff26e5c","RESENDE","RJ","-22.479457551269412","-44.49700600388293","1","1","19.99","3.00","1","0.00","12.44","0",NULL,"0.00",NULL,"Insufficient Data"
"e5def42655b7490edac5a56fe8e9e603","AMPARO","SP","-22.703127966651632","-46.76632136777286","1","1","129.90","5.00","1","0.00","5.83","0",NULL,"0.00",NULL,"Insufficient Data"
"9140bd1d9de28b197dce077bdd687438","AMPARO","SP","-22.703127966651632","-46.76632136777286","6","6","1258.87","4.17","6","0.00","6.24","0",NULL,"0.00",NULL,"Insufficient Data"
"a1040efe9ff4a6f93c28b0499eada8f5","JUNDIAI","SP","-23.220872853278074","-46.8850883285652","1","1","1658.83","5.00","1","0.00","17.28","0",NULL,"0.00",NULL,"Insufficient Data"
"10ff823eda2b032e2c93d17a7d294736","PEDERNEIRAS","SP","-22.348013116995105","-48.78449569702055","9","8","1294.97","3.89","9","0.11","9.77","0",NULL,"0.00",NULL,"Insufficient Data"
"89757206b887aed36f3e18d858460fea","SAO PAULO","SP","-23.563270061400434","-46.599403915167215","2","2","120.50","5.00","2","0.00","9.61","0",NULL,"0.00",NULL,"Insufficient Data"
"aae5e7b457a3c72ee230a47d98fceda5","SAO JOSE DOS PINHAIS","PR","-25.51900260111036","-49.192980370956334","5","5","604.80","4.20","5","0.00","11.92","0",NULL,"0.00",NULL,"Insufficient Data"
"42ef3192a9ff87a22d1867b74b3ee205","SANTO ANDRE","SP","-23.65225089983033","-46.53834444978408","23","23","1354.09","4.65","23","0.04","9.31","0",NULL,"0.00","85.82","Excellent"
"79565f7d5603b24ddf07ade262547f2f","ARARAQUARA","SP","-21.767158575422425","-48.19822719379917","8","7","385.00","4.00","8","0.13","13.24","2","1.48","0.29",NULL,"Insufficient Data"
"1554a68530182680ad5c8b042c3ab563","MONTE SIAO","MG","-22.43021789812108","-46.573405129911585","247","246","29052.53","4.32","245","0.09","14.21","17","17.48","0.07","60.69","Watchlist"
"de0c78824586e9a5f5f04fd84e25df39","VARGEM GRANDE PAULISTA","SP","-23.622578843657745","-47.012727161682115","14","14","2489.30","4.64","14","0.07","6.63","0",NULL,"0.00",NULL,"Insufficient Data"
"b00af24704019bd2e1b335e70ad11f7c","SALVADOR","BA","-13.002628751515164","-38.528707818157486","1","1","189.00","5.00","1","0.00","15.55","0",NULL,"0.00",NULL,"Insufficient Data"
"f3b80352b986ab4d1057a4b724be19d0","GUARA","DF","-15.79970985118922","-47.95136301648394","87","86","10505.10","4.17","87","0.09","10.46","0",NULL,"0.00","69.56","Good"
"6061155addc1e54b4cfb51c1c2a32ad8","CAMPINAS","SP","-22.934052783934792","-47.0414932751288","28","28","15633.40","4.64","28","0.04","5.97","1","2.92","0.04","88.52","Excellent"
"59bbc819b99a733f02f0d6b49d1c253d","CAMPINAS","SP","-22.934052783934792","-47.0414932751288","2","2","139.80","5.00","2","0.00","5.46","0",NULL,"0.00",NULL,"Insufficient Data"
"58b98ccb79873e04eac4357cacc590d9","CAMPINAS","SP","-22.934052783934792","-47.0414932751288","1","0","23.00","1.00","1","1.00",NULL,"0",NULL,NULL,NULL,"Insufficient Data"
"7b1222c3624aa89b9558b50a2594188c","SAO JOSE DO RIO PRETO","SP","-20.790373567376047","-49.41826248454062","22","22","10103.52","4.45","22","0.05","17.67","3","5.70","0.14","57.83","Watchlist"
"c5f7e746b7e6d07def6c0dae9903279b","CURITIBA","PR","-25.501030850103422","-49.33313993830729","10","10","1429.00","4.40","10","0.00","5.69","0",NULL,"0.00",NULL,"Insufficient Data"
"b88e7c57cb2d8b973b7dd4a2bfa14b36","CURITIBA","PR","-25.501030850103422","-49.33313993830729","4","4","353.90","4.25","4","0.00","9.37","0",NULL,"0.00",NULL,"Insufficient Data"
"f7720c4fa8e3aba4546301ab80ea1f1b","CURITIBA","PR","-25.501030850103422","-49.33313993830729","60","59","2083.45","4.21","60","0.08","10.99","3","16.65","0.05","58.75","Watchlist"
"7a2d2949aea47fab95fd98d6c9f618b1","CURITIBA","PR","-25.501030850103422","-49.33313993830729","11","11","1638.99","4.27","11","0.00","10.45","0",NULL,"0.00",NULL,"Insufficient Data"
"4170f6a9367e6b5d6401d03ce6d54569","BRASILIA","DF","-15.831018038801858","-48.01102950131481","4","4","568.78","4.00","4","0.25","24.81","1","29.89","0.25",NULL,"Insufficient Data"
"173d56ffbd4c56cb80fc3615487d712b","SAO VICENTE","SP","-23.95598042041201","-46.38161452410678","2","2","358.00","5.00","2","0.00","6.84","0",NULL,"0.00",NULL,"Insufficient Data"
"2d22fc3089eb907b29ebff50581fb472","MACAE","RJ","-22.328101842833274","-41.76439361973373","3","3","317.70","3.67","3","0.00","9.62","0",NULL,"0.00",NULL,"Insufficient Data"
"7c67e1448b00f6e969d365cea6b010ab","ITAQUAQUECETUBA","SP","-23.486111454662225","-46.36672076531712","982","973","187923.89","3.49","976","0.20","22.34","98","11.88","0.10","21.99","Toxic"
"a7f13822ceb966b076af67121f87b063","ITAQUAQUECETUBA","SP","-23.486111454662225","-46.36672076531712","75","73","12477.64","3.34","74","0.24","22.71","5","34.80","0.07","22.28","Toxic"
"38874e327ce94d11390b96eb42d61928","ITAQUAQUECETUBA","SP","-23.486111454662225","-46.36672076531712","6","6","3779.94","4.00","6","0.00","19.96","1","4.57","0.17",NULL,"Insufficient Data"
"dfa0c4c6229ab200a4a1336b4d7128ff","FLORIANOPOLIS","SC","-27.60657304539599","-48.59271208975146","77","77","4777.10","4.00","77","0.16","9.79","3","8.05","0.04","44.48","Toxic"
"70f7e8018e3d46c748c92f026aa2585a","SAO PAULO","SP","-23.552640734461253","-46.645204377633014","1","1","239.80","5.00","1","0.00","7.03","0",NULL,"0.00",NULL,"Insufficient Data"
"a13aaf2d2886ab9fb30fb9a920160b8f","JOINVILLE","SC","-26.323116974041863","-48.829531415166585","4","4","1011.52","4.50","4","0.00","9.35","1","2.05","0.25",NULL,"Insufficient Data"
"d1b9d4be4b6f9ebd85f8acd6745ba612","NOVA LIMA","MG","-19.980486288814678","-43.93981496058216","11","11","1154.35","4.18","11","0.09","10.81","0",NULL,"0.00",NULL,"Insufficient Data"
"4b9750c8ad28220fe6702d4ecb7c898f","LIMEIRA","SP","-22.55599140405969","-47.42206037839757","218","217","15915.30","4.36","218","0.06","9.45","17","11.93","0.08","70.53","Good"
"4d6d651bd7684af3fffabd5f08d12e5a","JAU","SP","-22.27524896702239","-48.54358425082654","369","363","43587.40","4.19","368","0.11","13.02","17","8.90","0.05","58.44","Watchlist"
"4867209cb29b56b92893d7bde3ce8012","JAU","SP","-22.27524896702239","-48.54358425082654","1","1","150.00","4.00","1","0.00","10.23","0",NULL,"0.00",NULL,"Insufficient Data"
"5145090ab595c0d0b8557199f5701fbf","CURITIBA","PR","-25.44579626219406","-49.22385136195063","4","4","1459.60","4.25","4","0.00","15.68","0",NULL,"0.00",NULL,"Insufficient Data"
"e81e1f9c3e762e620f3fb60a51499e16","CURITIBANOS","SC","-27.29094872874522","-50.57736113644124","17","17","4465.99","4.00","16","0.13","25.36","1","63.47","0.06",NULL,"Insufficient Data"
"b7cc6c5e001441ae8cdd5c69a480cbe4","CURITIBANOS","SC","-27.29094872874522","-50.57736113644124","6","5","651.80","4.17","6","0.00","12.83","0",NULL,"0.00",NULL,"Insufficient Data"
"f09e26011d833ddab11593c1a097a92a","PIRASSUNUNGA","SP","-22.013271994684164","-47.415154364565055","1","0","79.90","1.00","1","1.00",NULL,"0",NULL,NULL,NULL,"Insufficient Data"
"94b9108d4b637ba65bb4f1e53cfcf8d8","GUARULHOS","SP","-23.471205345281994","-46.47270968246172","7","7","234.96","4.43","7","0.14","17.02","1","37.80","0.14",NULL,"Insufficient Data"
"7ade73f1b9b4e965f9009a4c3a7e2c15","BAURU","SP","-22.330985092726323","-49.09994406784407","27","26","1880.30","4.77","26","0.00","9.67","0",NULL,"0.00","88.68","Excellent"
"939f6e231201f26803cb5c3a3d2940b3","BAURU","SP","-22.330985092726323","-49.09994406784407","3","3","130.60","4.67","3","0.00","10.86","0",NULL,"0.00",NULL,"Insufficient Data"
"a72c2f59332659e361d647515c698798","FLORES DA CUNHA","RS","-29.035257065411397","-51.1831545462877","5","5","802.90","4.80","5","0.00","10.20","0",NULL,"0.00",NULL,"Insufficient Data"
"6e4f5ff6b086632ba8dcb558fb10249e","FLORES DA CUNHA","RS","-29.035257065411397","-51.1831545462877","5","5","838.90","3.40","5","0.40","10.73","0",NULL,"0.00",NULL,"Insufficient Data"
"50bf89f1349bc0409a268c3a49678009","JACI","SP","-20.884709308834225","-49.571920762950214","1","1","179.90","5.00","1","0.00","9.62","0",NULL,"0.00",NULL,"Insufficient Data"
"8a207b6080964f3c1fc9d35bd6096ba4","JACI","SP","-20.884709308834225","-49.571920762950214","2","2","553.70","5.00","2","0.00","22.71","1","6.53","0.50",NULL,"Insufficient Data"
"2d9e8987a2ea5cf88dce330249043ff1","JACI","SP","-20.884709308834225","-49.571920762950214","2","2","239.80","4.50","2","0.00","8.90","0",NULL,"0.00",NULL,"Insufficient Data"
"265fdc289dffa9f1ad801c74f7d0de47","JACI","SP","-20.884709308834225","-49.571920762950214","1","1","495.00","5.00","1","0.00","7.36","0",NULL,"0.00",NULL,"Insufficient Data"
"5e9f5bd34e0830569f05c9d4f56e04a8","PORTO ALEGRE","RS","-30.020688672514343","-51.20070597746481","2","2","239.98","4.50","2","0.00","10.03","0",NULL,"0.00",NULL,"Insufficient Data"
"7901646fdd36a55f564ffaf2dbccaaf7","RIO DE JANEIRO","RJ","-22.912369544913414","-43.17350079335497","22","22","11857.08","4.50","22","0.09","9.82","3","3.79","0.14","60.82","Watchlist"
"f1c1ac3f3efc07e659c035008e615e66","SAO PAULO","SP","-23.51220780313035","-46.59263904944159","4","3","2561.96","3.75","4","0.25","10.97","0",NULL,"0.00",NULL,"Insufficient Data"
"8a87611c08849ffeeccab52aa798b6c7","CURITIBA","PR","-25.457666569768076","-49.21739574951017","13","6","2369.80","2.77","13","0.46","8.86","0",NULL,"0.00",NULL,"Insufficient Data"
"cc3d14116804f7209f3884f6367f1152","CURITIBA","PR","-25.457666569768076","-49.21739574951017","27","27","5477.80","4.63","27","0.00","12.83","1","0.69","0.04","81.34","Excellent"
"3dc69bf2c42f0568a5c4791ec3fd3745","SAO PAULO","SP","-23.466680620069337","-46.672226855718876","2","1","300.00","4.00","2","0.00","26.27","0",NULL,"0.00",NULL,"Insufficient Data"
"9ac75591b69c3402684b6ce0310f22ee","SAO PAULO","SP","-23.466680620069337","-46.672226855718876","1","1","60.50","5.00","1","0.00","2.98","1","0.91","1.00",NULL,"Insufficient Data"
"7d484ca289afaac6bf5fc6a1e96d2226","CAMPO GRANDE","MS","-20.462851386084587","-54.691033888564334","2","2","183.20","4.00","2","0.00","12.16","1","0.81","0.50",NULL,"Insufficient Data"
"48436dade18ac8b2bce089ec2a041202","VOLTA REDONDA","RJ","-22.49695278988366","-44.12749200991617","138","134","12271.71","4.01","138","0.12","14.35","10","18.96","0.07","42.48","Toxic"
"99cd94252748d2bdde08e17858233602","PINDAMONHANGABA","SP","-22.920186332834536","-45.46440222679634","2","2","159.80","4.50","2","0.00","3.01","0",NULL,"0.00",NULL,"Insufficient Data"
"f235413f677777a0738ff215d0184901","BARIRI","SP","-22.074022270567582","-48.74025621655565","3","2","1696.70","3.67","3","0.33","6.28","0",NULL,"0.00",NULL,"Insufficient Data"
"17306570e772e7718c92a562d33f5f1d","BARIRI","SP","-22.074022270567582","-48.74025621655565","29","27","9669.80","3.62","29","0.21","14.35","2","6.10","0.07","25.30","Toxic"
